3.413155121473312459e-01,3.195115622439197445e-01,3.548248294889249088e-01,4.635122579162260781e-01
4.916320004844073055e-01,5.027505771592033490e-01,6.222554089279332956e-01,4.986872361463848269e-01
5.510352217266327735e-01,6.502445317335019404e-01,5.308900735462964704e-01,5.298704364819195600e-01
3.235900741661613678e-01,3.256982108956462119e-01,3.238082761105361973e-01,3.337739806884493787e-01
2.957400392435576841e-01,2.963831256444505180e-01,2.876538678704878005e-01,3.312931285710724594e-01
2.989944848394348043e-01,2.177369197375109144e-01,1.944118197194849851e-01,2.353457911257836599e-01
6.057529608743010552e-02,1.633813076573040479e-01,5.813785498595294698e-02,9.977791718963917311e-02
2.564301511342984008e-01,9.901767990738316594e-02,1.493115864513629987e-01,1.452204684080237451e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.806084940578537412e-01,3.553235987886808056e-01,6.420746597645556886e-01,3.881800937156603126e-01
5.593736520574287274e-01,5.643854087969466526e-01,7.132289636599716820e-01,5.515910406050190673e-01
2.646718782056860508e-01,2.698671562608870311e-01,2.736322143158126940e-01,2.902284054697844562e-01
2.032381762904766076e-01,1.633471891551265820e-01,2.065278012817131914e-01,2.679164277332201083e-01
1.025900207857310259e-01,1.043661424326861320e-01,1.027797670837905381e-01,1.973316158376178797e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421662809490301105e-01,1.615222987807859167e-01,2.804714771441421672e-01,1.543037828780121357e-01
1.968419944989418247e-01,3.155593963115717049e-01,2.453969074919783999e-01,2.447835330018538480e-01
2.375062044596287225e-01,3.541944286624127969e-01,3.587108153510640274e-01,6.078906758527706788e-01
6.104100875411059279e-01,5.952637527368658255e-01,7.793429704497383259e-01,6.015365075952773255e-01
2.503117820051838360e-01,7.449475948459637065e-02,9.077550467652921451e-02,1.466383981236903389e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.473414615475367992e-03,3.128776039920816432e-02,6.111818793221393542e-02,2.975548448892544051e-02
1.273434882093594789e-01,1.222973278752614579e-01,1.174351444933629252e-01,1.706473687272294093e-01
2.192452130503434737e-01,1.386290198809927154e-01,1.850555632714391829e-01,1.869593350343435878e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.828656527486636096e-01,6.558444687483813151e-01,8.473324318794717147e-01,4.839985137123047898e-01
2.345612423945241665e-01,1.027473050346160155e-02,4.623734886583015513e-02,3.626240950808493069e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.646550463915159010e-03,2.451245052303212008e-03,3.901722580561688830e-02,5.977825446951572953e-03
1.060098153506988314e-02,2.034532510062315655e-03,1.077200353745755984e-02,3.115619950288435469e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.143582259263316997e-01,1.202052765158573150e-01,2.406253237342806661e-01,9.267579241827471337e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.078402315316763449e-01,5.160411003001820207e-01,9.231435584958204155e-01,5.912978201111642740e-01
2.278105919584204331e-01,7.622281434812433303e-03,4.599565041505308816e-02,5.933881309011716614e-04
4.148065633728167251e-02,0.000000000000000000e+00,1.278086065645650700e-03,8.204282186010032618e-02
7.526945411162019872e-02,9.306934152522115811e-03,4.865240173321536653e-03,1.004266056335007505e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.101226494990108995e-02,1.741862153811027381e-01,4.251860410550912378e-02,9.258648097043506442e-02
2.919555543314517609e-01,3.538809761924158193e-01,5.408360576120244678e-01,3.134951827137497649e-01
4.727621990115103978e-01,8.273391848498785617e-01,4.212043070225458541e-01,3.073815749116686757e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
